Estuary_name,Site_Code,Estuary_type,Disturbance_class,Summer,Date,Temp C,pH,Salinity (PSU),Turbidity (NTU),Days_Elapsed,Latitude ,Longitude,Seagrass_area (km^2),Mangrove_area (km^2),Total_estuary_area (m^2),Estuary_volume (ML),total_sa_vol,Total_area_saltmarsh (km^2),Average_depth (m),Perimeter (km),openwater_SA.volume,Total_flush_time (days),Retention_factor,Propn_increase_N,percent_cleared,percent_urban,Catchment_area (km^2),lat_area,lon_area
Lake Illawarra,ILL,Lake,H,2017,2018-01-23,25.04,8.1,35.76,2.03,3764.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2019-08-01,23.15,8.12,35.01,,4114.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2019-08-01,23.42,8.15,34.79,,4114.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2019-08-01,24.18,8.11,34.22,,4114.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2019-01-30,27.16,8.1,35.37,3.5,4136.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2019-01-30,36.95,8.07,35.38,3.5,4136.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2019-01-30,27.92,8.06,35.12,3.7,4136.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2008,2009-03-16,22.07,,36.23,4.29,529.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2008,2009-03-16,22.38,,35.85,1.59,529.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2008,2009-03-16,22.48,,36.2,4.35,529.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2010-09-03,23.96,,33.77,4.85,887.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2010-09-03,24.05,,33.76,2.82,887.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2010-09-03,24.29,,33.74,7.15,887.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2010-03-21,24.26,,35.01,0.05,899.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2010-03-21,24.52,,34.75,2.25,899.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2010-03-21,24.85,,34.16,3.2,899.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2010,2011-03-17,23.15,,35.85,2.49,1260.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2010,2011-03-17,23.21,,36.01,4.25,1260.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2010,2011-03-17,23.9,,35.39,4.85,1260.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2011,2012-03-19,20.64,,25.6,2.98,1628.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2011,2012-03-19,20.98,,24.97,3.22,1628.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2011,2012-03-19,21.71,,24.25,3.24,1628.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2013,2014-05-03,21.61,8.31,34.12,3.35,2344.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2013,2014-05-03,22.06,8.38,33.39,2.99,2344.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2013,2014-05-03,22.83,8.35,34.59,3.2,2344.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2014,2015-12-03,23.82,8.13,35.08,5.07,2716.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2014,2015-12-03,24.09,8.19,34.6,1.95,2716.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2014,2015-12-03,24.69,8.14,34.1,4.87,2716.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2015,2016-03-17,24.76,8.65,34.49,2.4,3087.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2015,2016-03-17,25.05,8.62,35.84,2.45,3087.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2015,2016-03-17,25.64,8.65,34.28,3.17,3087.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2016,2017-03-17,21.85,7.64,10.23,44.49,3452.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2016,2017-03-17,22.3,7.96,19.11,18.31,3452.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2016,2017-03-17,22.61,7.99,21.23,20.91,3452.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2018-03-14,22.59,8.08,35.17,3.65,3814.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2018-03-14,21.83,8.1,35.2,3.13,3814.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2018-03-14,22.1,8.05,35.02,2.44,3814.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2007,2007-11-19,24.87,,34.9,1.8,46.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2007,2007-11-19,26.68,,34.69,5.6,46.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2007,2007-11-19,26.69,,33.02,4.6,46.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2007,2007-11-19,27.24,,34.94,6.1,46.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2009-11-18,23.34,,36.12,4.55,776.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2009-11-18,23.64,,36.17,4.6,776.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2009,2009-11-18,23.92,,36.24,5.45,776.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2010,2010-11-30,21.1,,31.87,4.7,1153.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2010,2010-11-30,21.35,,30.42,5.73,1153.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2010,2010-11-30,21.43,,31.83,5.2,1153.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2011,2011-11-15,22.84,,26.38,9.36,1503.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2011,2011-11-15,22.93,,32.3,4.35,1503.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2011,2011-11-15,24.24,,29.28,3.99,1503.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-11-28,22.6,,36.39,3.87,1882.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-11-28,23.08,,36.81,6.36,1882.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-11-28,23.93,,36.75,6.78,1882.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2014,2014-11-28,22.11,8.64,36.18,5.32,2612.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2014,2014-11-28,22.4,8.61,36.02,5.36,2612.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2014,2014-11-28,22.49,8.59,35.75,7.27,2612.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2016,2016-11-21,23.7,8.01,36.78,4.09,3336.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2016,2016-11-21,22.49,8.06,36.19,2.95,3336.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2016,2016-11-21,22.75,8.05,36.31,2.48,3336.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2017-11-27,25.55,8.12,34.22,7.16,3707.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2017-11-27,24.14,8.15,34.38,3.64,3707.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2017-11-27,23.41,8.18,34.55,3.0,3707.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2018-11-13,21.6,8.3,33.8,3.2,4058.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2018-11-13,22.4,8.17,33.7,9.0,4058.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2018,2018-11-13,22.7,8.17,33.4,3.8,4058.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2007,2007-10-24,22.94,,36.1,,20.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-01-10,16.72,,36.19,3.54,1824.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-01-10,17.06,,36.49,3.54,1824.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-01-10,17.85,,36.56,4.75,1824.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-10-26,18.37,,35.91,4.95,1849.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-10-26,18.67,,35.93,6.37,1849.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-10-26,19.98,,35.96,7.97,1849.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2015,2015-10-20,22.5,8.16,34.63,4.38,2938.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2015,2015-10-20,22.7,8.15,34.39,3.26,2938.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2015,2015-10-20,23.45,8.09,33.89,5.71,2938.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2017-10-30,22.05,8.17,35.66,1.02,3679.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2017-10-30,22.98,8.15,35.98,1.32,3679.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2017,2017-10-30,24.56,8.11,36.57,3.57,3679.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-04-09,14.37,,36.01,1.38,1797.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-04-09,14.62,,35.99,1.51,1797.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Lake Illawarra,ILL,Lake,H,2012,2012-04-09,15.33,,35.98,2.86,1797.0,-34.54,150.88,7.97,0.0,27.56,"74,275.06",35.83,35.53,2.09,238.43,0.37,260.69,7.53,3.19,59.34,21.81,238.43,-34.5,150.9
Jerusalem Creek,JRS,Lagoon,VL,2009,2009-10-12,29.59,,27.67,3.2,799.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2009-10-12,30.03,,25.47,2.35,799.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2015-12-15,30.99,6.99,19.78,2.02,2995.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2015-12-15,31.48,7.53,24.41,1.79,2995.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2018,2018-12-18,28.680999999999997,7.72,29.76,1.09,4094.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2018,2018-12-18,29.314,7.76,29.76,1.74,4094.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-05-02,27.71,7.74,30.84,0.78,3047.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-05-02,28.69,7.64,30.72,0.66,3047.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2010-01-21,29.93,,22.77,5.15,841.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2010-01-21,31.02,,24.53,5.25,841.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-01-17,24.72,8.0,32.17,1.32,3028.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-01-17,24.9,7.99,32.07,1.28,3028.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2018,2019-01-15,31.52,7.61,31.51,1.19,4122.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2018,2019-01-15,32.05,7.61,31.6,1.5,4122.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-07-03,27.64,7.67,29.32,0.77,3078.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-07-03,28.02,7.64,29.66,0.77,3078.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-03-31,25.06,7.53,24.53,0.6,3102.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2015,2016-03-31,25.28,7.54,24.59,0.6,3102.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2009-02-11,21.66,,0.05,6.7,761.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2009-02-11,22.15,,0.17,6.7,761.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2009-11-26,27.54,,2.7,2.1,785.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2009,2009-11-26,30.92,,8.29,6.05,785.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2012,2012-10-11,24.87,,23.42,0.22,1865.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2012,2012-10-11,25.43,,23.46,0.15,1865.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
Jerusalem Creek,JRS,Lagoon,VL,2018,2018-06-11,29.3,6.07,4.1,4.1,4052.0,-29.21,153.39,0.0,0.0,0.32,178.88,0.32,0.32,0.56,48.32,1.79,25.33,0.2,1.05,2.36,0.0,48.32,-29.2,153.4
